Recency,Frequency,Monetary,customer_id,Cluster
510,1,52.77,9677,1
451,3,64.87,9678,1
510,1,8.77,9679,1
510,1,17.98,9680,1
20,7,274.13,9681,0
510,1,15.96,9682,1
419,5,180.29,9683,1
510,1,14.37,9684,1
510,1,15.99,9685,1
510,1,29.74,9686,1
510,1,8.77,9687,1
315,4,79.25999999999999,9688,1
510,1,14.96,9689,1
67,3,87.92,9690,0
306,7,191.02,9691,0
4,11,358.81,9692,0
510,1,49.68,9693,1
510,1,63.24,9694,1
510,1,50.98,9695,1
510,1,12.77,9696,1
66,6,320.2,9698,0
89,4,176.1,9699,0
238,2,28.450000000000003,9700,0
380,2,58.06,9701,1
129,4,114.81,9702,0
510,1,14.96,9703,1
510,1,13.97,9704,1
148,2,98.75,9705,0
488,4,80.13,9706,1
228,6,243.11,9707,0
179,3,82.75,9708,0
141,4,134.43,9709,0
55,4,165.57,9711,0
510,1,15.76,9712,1
435,2,24.73,9713,1
510,1,13.97,9714,1
436,4,146.85999999999999,9715,1
510,1,25.14,9716,1
510,1,33.2,9717,1
29,2,121.07000000000001,9718,0
69,7,366.91,9719,0
510,1,9.77,9720,1
503,2,44.64,9721,1
510,1,65.64,9722,1
510,1,99.99,9723,1
449,2,35.910000000000004,9724,1
510,1,12.49,9725,1
510,1,31.99,9726,1
510,1,10.77,9727,1
510,1,46.72,9728,1
510,1,30.86,9729,1
510,1,11.77,9730,1
510,1,4.79,9731,1
503,3,48.72,9732,1
510,1,14.37,9733,1
510,1,14.37,9734,1
510,1,27.13,9735,1
230,2,198.23000000000002,9736,0
385,3,113.71,9737,1
127,9,252.67,9738,0
19,16,347.2,9739,0
13,13,326.21000000000004,9740,0
49,2,46.81,9741,0
105,6,188.57999999999998,9742,0
37,5,383.47,9743,0
60,13,481.13,9744,0
510,1,29.99,9745,1
245,2,41.98,9746,0
489,2,39.71,9747,1
67,21,720.5,9748,0
510,1,63.98,9749,1
31,9,401.76,9750,0
510,1,37.3,9751,1
510,1,17.99,9752,1
221,4,118.44999999999999,9753,0
8,4,174.57,9754,0
510,1,35.77,9755,1
25,4,70.52,9756,0
510,1,23.54,9757,1
59,7,135.16,9758,0
176,4,198.0,9759,0
479,2,24.94,9760,1
145,3,244.62,9761,0
510,1,28.34,9762,1
510,1,18.99,9763,1
453,2,40.98,9764,1
510,1,38.5,9765,1
510,1,23.97,9766,1
510,1,11.99,9767,1
510,1,18.74,9768,1
510,1,62.46,9769,1
510,1,29.92,9770,1
510,1,89.99,9771,1
145,4,66.24,9772,0
430,5,75.07,9773,1
508,1,176.78,9774,1
414,3,106.93,9775,1
368,2,28.65,9776,1
74,2,43.22,9777,0
510,2,159.0,9778,1
510,1,31.33,9779,1
510,1,14.96,9780,1
510,1,34.74,9781,1
252,2,89.91,9782,0
313,4,115.56,9783,1
510,1,32.67,9784,1
500,1,11.77,9785,1
510,1,37.47,9786,1
510,1,27.74,9787,1
510,1,49.37,9788,1
482,3,93.97,9789,1
173,6,237.93,9790,0
510,1,107.23,9791,1
50,6,159.14,9792,0
454,2,54.7,9793,1
490,2,38.5,9794,1
60,9,198.62,9795,0
471,2,34.510000000000005,9796,1
11,31,640.76,9797,0
88,5,443.41,9798,0
120,5,322.49,9799,0
284,5,228.79999999999998,9800,0
510,1,68.29,9801,1
130,3,117.46,9802,0
510,1,14.96,9803,1
44,4,145.77,9804,0
510,1,35.53,9805,1
509,1,116.27,9806,1
510,1,9.79,9807,1
19,26,629.59,9808,0
283,4,124.03,9809,0
25,4,85.28,9810,0
387,2,27.73,9811,1
28,11,567.38,9812,0
131,7,126.22,9813,0
510,1,29.96,9814,1
510,1,14.37,9815,1
510,1,14.99,9816,1
510,1,13.97,9817,1
137,5,63.61,9818,0
510,1,14.79,9819,1
510,1,9.77,9820,1
505,2,57.59,9821,1
510,1,14.96,9822,1
510,1,11.56,9823,1
510,1,27.77,9824,1
118,3,45.599999999999994,9825,0
510,1,13.97,9826,1
31,15,783.24,9827,0
142,4,73.94,9828,0
510,1,36.52,9829,1
327,5,139.13,9830,0
509,1,14.99,9831,1
510,1,30.06,9832,1
510,1,12.97,9833,1
212,3,59.1,9834,0
510,1,71.62,9836,1
124,4,237.74,9837,0
510,1,55.07,9838,1
421,3,67.45,9839,1
510,1,13.97,9840,1
105,6,134.64,9841,0
510,1,14.37,9842,1
437,2,58.05,9843,1
510,1,64.88,9844,1
246,4,57.88,9845,0
510,1,15.36,9846,1
495,2,25.54,9847,1
38,5,102.95,9848,0
349,2,49.709999999999994,9849,1
510,1,14.96,9850,1
510,1,41.13,9851,1
104,2,34.35,9852,0
100,2,38.84,9854,0
17,6,96.77,9855,0
510,1,12.49,9856,1
510,1,36.5,9857,1
510,1,29.92,9858,1
396,2,73.61,9859,1
173,3,38.75,9860,0
22,4,98.76,9861,0
510,1,44.98,9862,1
46,17,438.92,9863,0
83,2,76.74,9864,0
510,1,24.99,9865,1
510,1,43.98,9866,1
510,1,21.37,9867,1
314,4,169.47,9868,0
29,21,850.16,9869,0
166,8,423.91,9870,0
510,1,47.69,9871,1
509,1,119.19,9872,1
492,2,32.86,9873,1
180,2,27.39,9874,0
93,6,266.8,9875,0
509,1,28.7,9876,1
27,4,97.83,9877,0
510,1,39.14,9878,1
503,1,11.77,9879,1
510,2,21.16,9880,1
510,1,27.14,9881,1
510,1,44.29,9882,1
510,1,27.77,9883,1
236,16,711.45,9884,0
509,1,53.83,9885,1
9,22,1850.5,9886,2
484,2,27.759999999999998,9887,1
374,2,28.93,9888,1
510,1,43.75,9889,1
21,5,340.62,9890,0
509,1,49.28,9891,1
509,1,40.5,9892,1
509,1,41.98,9893,1
441,3,54.12,9894,1
509,1,15.9,9895,1
509,1,12.49,9896,1
509,1,12.77,9897,1
4,5,304.95,9898,0
341,4,178.64,9899,1
509,1,5.78,9900,1
509,1,26.99,9901,1
38,3,57.68,9902,0
123,6,154.66,9903,0
509,1,16.7,9904,1
40,5,138.75,9905,0
509,1,12.78,9906,1
509,1,24.99,9907,1
1,42,857.8,9908,2
36,9,203.07,9909,0
509,1,14.37,9910,1
509,1,18.36,9911,1
509,1,44.97,9912,1
509,1,26.73,9913,1
509,1,32.98,9914,1
397,2,47.28,9915,1
466,2,45.63,9916,1
509,1,39.1,9917,1
509,1,29.73,9918,1
54,13,228.4,9919,0
251,3,118.41999999999999,9920,0
35,14,843.52,9921,0
509,1,11.77,9922,1
509,1,91.96,9923,1
216,2,52.96,9924,0
107,2,84.2,9925,0
501,2,45.68,9926,1
509,1,52.48,9927,1
174,4,200.41,9928,0
509,1,16.7,9929,1
509,1,262.54,9930,1
509,1,70.62,9931,1
313,2,87.1,9932,1
159,4,513.49,9933,0
509,1,33.4,9934,1
508,2,191.94,9935,1
370,8,153.11,9936,0
509,1,42.74,9937,1
493,2,266.85,9938,1
142,15,1124.75,9939,0
506,1,37.51,9940,1
509,1,27.94,9941,1
509,1,73.54,9942,1
509,1,11.77,9943,1
509,1,29.53,9944,1
93,2,102.85,9945,0
4,5,226.98,9946,0
432,3,82.19999999999999,9947,1
509,1,27.13,9948,1
509,1,59.27,9949,1
24,5,160.32000000000002,9950,0
25,8,197.87,9951,0
509,1,14.37,9952,1
422,2,68.63,9953,1
143,3,70.43,9954,0
509,1,5.99,9955,1
509,1,11.77,9956,1
509,1,37.91,9957,1
509,1,30.93,9958,1
159,5,144.72,9959,0
509,1,41.5,9960,1
509,2,56.26,9961,1
509,1,50.97,9962,1
509,1,17.54,9963,1
509,1,19.3,9964,1
341,5,521.72,9965,0
186,2,28.950000000000003,9966,0
509,1,12.77,9967,1
16,10,293.07,9968,0
239,2,143.91,9969,0
509,1,26.94,9970,1
14,2,29.85,9971,0
509,1,40.76,9972,1
200,17,944.6999999999999,9973,0
509,1,13.97,9974,1
20,21,495.7,9975,0
509,1,13.97,9976,1
96,3,65.33,9977,0
509,1,15.36,9978,1
509,1,24.9,9979,1
323,2,21.75,9980,1
509,1,14.96,9981,1
22,6,209.38,9982,0
509,1,42.69,9983,1
339,8,180.67,9984,0
462,2,25.28,9985,1
509,1,75.21,9986,1
509,1,19.99,9987,1
502,1,42.92,9988,1
509,1,46.08,9989,1
509,1,7.78,9990,1
306,3,37.71,9991,1
509,1,29.77,9992,1
15,9,581.16,9993,0
371,2,48.739999999999995,9994,1
509,1,24.54,9995,1
509,1,13.58,9996,1
509,1,8.77,9997,1
509,1,10.77,9998,1
509,1,50.71,9999,1
334,3,77.41999999999999,10000,1
264,2,19.78,10001,1
509,1,77.21,10002,1
509,1,62.49,10003,1
509,1,35.4,10004,1
500,1,88.8,10005,1
501,1,65.92,10006,1
509,1,14.99,10007,1
509,1,25.34,10008,1
243,4,399.97,10009,0
418,5,145.38,10010,1
402,2,54.480000000000004,10011,1
509,1,16.99,10012,1
509,1,9.77,10013,1
509,1,14.96,10014,1
509,1,20.76,10015,1
340,3,44.49,10016,1
234,2,152.16,10017,0
53,4,66.79,10018,0
302,4,192.36,10019,0
509,1,40.97,10020,1
274,4,135.68,10021,0
509,1,38.1,10022,1
509,1,27.94,10023,1
509,1,55.07,10024,1
251,2,131.45,10025,0
89,7,178.96,10026,0
68,4,441.51,10027,0
424,2,36.93,10028,1
55,4,153.06,10029,0
509,1,64.38,10030,1
503,2,41.910000000000004,10031,1
509,1,15.36,10032,1
508,1,24.98,10033,1
495,1,35.71,10034,1
123,4,104.63,10035,0
13,6,242.2,10036,0
509,1,20.99,10037,1
0,6,128.26,10038,0
509,1,15.36,10039,1
371,2,89.16,10040,1
509,1,13.97,10041,1
509,1,14.79,10042,1
116,4,244.53,10043,0
91,6,314.49,10044,0
509,1,32.5,10045,1
480,2,125.94,10046,1
88,3,98.97,10047,0
203,3,86.41,10048,0
291,3,164.55,10049,0
424,2,18.56,10050,1
509,1,12.49,10051,1
192,2,117.05,10052,0
509,1,11.99,10053,1
125,2,42.15,10054,0
509,1,71.07,10055,1
136,2,104.81,10056,0
509,1,18.99,10057,1
145,8,345.26,10058,0
502,1,12.77,10059,1
497,1,15.76,10060,1
26,12,332.53,10061,0
509,1,14.96,10062,1
509,1,14.96,10063,1
162,3,78.98,10064,0
476,2,67.83,10065,1
509,1,47.29,10066,1
31,5,216.45000000000002,10067,0
22,2,29.759999999999998,10068,0
482,2,44.7,10069,1
509,1,13.97,10070,1
166,3,41.45,10071,0
509,1,33.72,10072,1
509,1,20.99,10073,1
130,4,104.61,10074,0
509,1,12.49,10075,1
304,4,199.97000000000003,10076,0
505,2,24.73,10077,1
20,8,130.99,10078,0
46,67,2200.81,10079,2
21,4,75.3,10080,0
153,2,53.83,10081,0
482,2,58.47,10082,1
4,4,45.36,10083,0
62,2,52.959999999999994,10084,0
99,11,378.46,10085,0
509,1,15.96,10086,1
213,5,270.57,10087,0
509,1,14.96,10088,1
259,3,63.96,10089,0
127,2,47.12,10090,0
509,1,14.79,10091,1
509,1,42.98,10092,1
509,1,20.99,10093,1
509,1,42.18,10094,1
509,1,38.77,10095,1
2,4,120.93,10096,0
509,1,16.7,10097,1
28,11,213.08,10098,0
509,1,10.77,10099,1
509,1,77.95,10100,1
29,9,399.14,10101,0
59,9,339.76,10102,0
86,2,21.65,10103,0
509,1,15.37,10104,1
509,1,13.97,10105,1
99,8,286.3,10106,0
509,1,29.73,10107,1
456,3,70.33,10108,1
509,1,13.97,10109,1
509,1,29.33,10110,1
38,6,230.01,10111,0
509,1,9.77,10112,1
45,13,386.34,10113,0
334,2,108.13,10114,1
58,4,107.83,10115,0
8,8,190.31,10116,0
509,1,27.76,10117,1
509,1,14.9,10118,1
12,8,197.34,10119,0
42,2,87.58,10120,0
509,1,14.37,10121,1
409,3,50.47,10122,1
20,3,280.24,10123,0
509,1,29.33,10124,1
504,2,24.94,10125,1
509,1,96.29,10126,1
438,2,113.79,10127,1
65,3,210.78,10128,0
331,2,29.92,10129,1
509,1,42.1,10130,1
60,13,218.97,10131,0
436,2,33.76,10132,1
508,1,47.73,10133,1
509,1,105.38,10134,1
437,2,77.5,10135,1
1,4,126.75,10136,0
387,2,67.5,10137,1
509,1,15.96,10138,1
164,4,112.07,10139,0
509,1,14.96,10140,1
509,1,25.99,10141,1
509,1,61.73,10142,1
138,3,342.33,10143,0
509,1,14.96,10144,1
509,1,31.52,10145,1
509,1,13.97,10146,1
509,1,3.99,10147,1
509,1,14.37,10148,1
58,3,37.03,10149,0
509,1,14.99,10150,1
296,8,319.75,10151,0
50,2,41.47,10152,0
468,2,47.699999999999996,10153,1
488,2,39.120000000000005,10154,1
509,1,13.97,10155,1
509,1,60.7,10156,1
509,1,11.77,10157,1
470,4,51.480000000000004,10158,1
509,1,46.29,10159,1
500,1,15.96,10160,1
39,6,162.63,10161,0
509,1,14.96,10162,1
163,4,167.47,10163,0
499,2,42.660000000000004,10164,1
509,1,11.77,10165,1
74,6,99.77,10166,0
509,1,30.32,10167,1
105,3,55.52,10168,0
509,1,95.77,10169,1
51,3,43.41,10170,0
509,1,4.79,10171,1
116,2,122.25,10172,0
247,6,330.31,10173,0
509,1,12.99,10174,1
393,2,91.44999999999999,10176,1
460,2,27.93,10177,1
509,1,15.36,10178,1
509,1,42.69,10179,1
509,1,41.31,10180,1
509,1,30.32,10181,1
509,1,15.36,10182,1
65,2,70.52,10183,0
127,6,114.09,10184,0
135,6,85.37,10185,0
277,2,17.27,10186,1
509,1,7.98,10187,1
104,2,51.42,10188,0
473,1,15.36,10189,1
485,2,49.28,10190,1
509,1,22.99,10191,1
509,1,12.77,10192,1
105,5,75.74,10193,0
482,1,28.93,10194,1
392,3,62.64,10195,1
396,3,107.1,10196,1
20,3,1164.76,10197,0
509,1,26.94,10198,1
201,3,56.58,10199,0
509,1,30.72,10200,1
509,1,16.99,10201,1
509,1,20.99,10202,1
509,1,22.99,10203,1
509,1,11.97,10204,1
482,1,14.96,10205,1
508,1,14.7,10206,1
509,1,29.58,10207,1
509,1,113.94,10208,1
508,1,85.0,10209,1
509,1,11.77,10210,1
508,1,22.3,10211,1
509,1,58.85,10212,1
297,3,137.01,10213,1
442,3,59.85,10214,1
507,1,63.28,10215,1
500,1,44.77,10216,1
508,1,27.73,10217,1
26,7,762.9,10218,0
8,11,192.92,10219,0
266,4,97.82,10220,0
193,3,49.059999999999995,10221,0
369,2,56.879999999999995,10222,1
192,4,76.69,10223,0
508,1,15.36,10224,1
104,2,42.95,10225,0
508,1,44.69,10226,1
176,2,29.46,10227,0
508,1,30.73,10228,1
508,1,30.72,10229,1
267,3,83.43,10230,0
429,2,169.67,10231,1
345,2,28.34,10232,1
508,1,14.37,10233,1
508,1,15.96,10234,1
413,2,45.54,10235,1
32,9,146.9,10236,0
508,1,15.36,10237,1
508,1,17.3,10238,1
380,2,35.51,10239,1
508,1,59.9,10240,1
500,2,154.41,10241,1
8,14,442.38,10242,0
508,1,15.36,10243,1
508,1,15.96,10244,1
508,1,13.97,10245,1
222,5,67.21000000000001,10246,0
508,1,15.36,10247,1
36,8,276.95,10248,0
503,1,39.98,10249,1
508,1,13.97,10250,1
508,1,16.7,10251,1
330,2,56.86,10252,1
508,1,47.97,10253,1
508,1,25.74,10254,1
508,1,16.96,10255,1
508,1,18.99,10256,1
508,1,93.13,10257,1
2,12,547.57,10258,0
152,4,166.79,10259,0
508,1,28.93,10260,1
330,2,29.729999999999997,10261,1
423,4,145.79,10262,1
442,2,376.4,10263,1
508,1,66.56,10264,1
508,1,30.73,10265,1
508,1,129.09,10266,1
16,5,81.38,10267,0
1,9,283.77,10268,0
508,1,13.97,10269,1
508,1,68.7,10270,1
439,2,35.4,10271,1
88,3,170.67000000000002,10272,0
495,1,30.95,10273,1
508,1,13.97,10274,1
508,1,29.73,10275,1
508,1,11.99,10276,1
461,3,135.29000000000002,10277,1
270,2,45.15,10278,1
508,1,28.34,10279,1
508,1,24.94,10280,1
286,3,112.32,10281,1
368,2,58.86,10282,1
488,1,39.5,10283,1
288,2,39.93,10284,1
508,1,9.77,10285,1
508,1,15.36,10286,1
508,1,27.34,10287,1
229,2,82.86,10288,0
420,2,74.83000000000001,10289,1
5,7,164.21,10290,0
508,1,57.95,10291,1
508,1,15.76,10292,1
508,1,41.71,10293,1
124,5,173.48000000000002,10294,0
10,5,184.06,10295,0
477,1,10.77,10296,1
490,2,84.66,10297,1
508,1,15.96,10298,1
508,1,39.98,10299,1
463,3,43.29,10300,1
508,1,13.97,10301,1
91,8,141.51,10302,0
204,4,70.8,10303,0
508,1,77.41,10304,1
436,2,41.1,10305,1
20,7,503.41999999999996,10306,0
508,1,29.94,10307,1
505,1,111.7,10308,1
508,1,34.51,10309,1
17,7,118.07,10310,0
310,4,83.02,10311,1
394,3,103.6,10312,1
508,1,43.53,10313,1
508,1,28.74,10314,1
94,2,141.4,10315,0
397,3,72.0,10316,1
508,1,26.73,10317,1
425,2,122.33,10318,1
508,1,13.97,10319,1
508,1,30.32,10320,1
508,1,13.97,10321,1
483,2,45.28,10322,1
508,1,14.37,10323,1
494,1,72.5,10324,1
508,1,13.97,10325,1
496,2,25.54,10326,1
128,6,123.05,10327,0
65,6,102.03999999999999,10328,0
377,4,51.47,10329,1
463,1,83.77,10330,1
508,1,14.37,10331,1
415,2,118.84,10332,1
508,1,81.54,10333,1
508,1,40.13,10334,1
508,1,27.77,10335,1
508,1,35.48,10336,1
508,1,49.68,10337,1
508,1,13.99,10338,1
24,12,411.03999999999996,10339,0
508,1,101.97,10340,1
215,3,211.41,10341,0
508,1,38.25,10342,1
507,1,44.37,10343,1
168,12,588.9,10344,0
508,1,27.73,10345,1
508,1,19.96,10346,1
30,8,371.23,10347,0
508,1,14.96,10348,1
508,1,13.97,10349,1
508,1,11.77,10350,1
508,1,30.31,10351,1
125,4,207.88,10352,0
88,3,52.23,10353,0
508,1,6.79,10354,1
359,6,768.83,10355,0
463,2,115.82000000000001,10356,1
508,1,15.76,10357,1
11,6,121.44999999999999,10358,0
481,1,15.96,10359,1
508,1,50.82,10360,1
508,1,49.37,10361,1
508,1,32.31,10362,1
508,1,49.74,10363,1
508,1,10.77,10364,1
508,1,30.0,10365,1
221,5,131.78,10366,0
330,2,31.339999999999996,10367,1
320,2,74.47,10368,1
502,1,12.49,10369,1
0,9,432.58,10370,0
508,1,22.98,10371,1
325,2,345.69,10372,0
505,1,57.9,10373,1
508,1,8.77,10374,1
508,1,12.97,10375,1
508,1,14.99,10376,1
508,1,14.79,10377,1
508,1,14.37,10378,1
238,3,99.66,10379,0
508,1,59.25,10380,1
436,4,215.36,10381,1
508,1,49.12,10382,1
508,1,8.97,10383,1
508,1,35.57,10384,1
344,5,66.04,10385,1
508,1,29.73,10386,1
508,1,14.96,10387,1
508,1,24.99,10388,1
508,1,11.77,10389,1
106,2,90.25,10390,0
449,4,135.57,10391,1
406,2,56.44,10392,1
508,1,13.77,10393,1
394,4,93.78,10394,1
169,3,102.12,10395,0
508,1,14.37,10396,1
200,2,153.53,10397,0
508,1,17.9,10398,1
11,8,228.87,10399,0
472,2,65.05,10400,1
29,3,88.96,10401,0
508,1,28.74,10402,1
508,1,45.68,10403,1
302,4,148.3,10404,0
508,1,14.37,10405,1
495,5,106.34,10406,1
508,1,26.77,10407,1
214,2,62.72,10408,0
211,4,118.35,10409,0
351,3,51.67,10410,1
505,1,38.77,10411,1
18,6,211.51,10412,0
508,1,200.0,10413,1
508,1,45.29,10414,1
458,2,83.27,10415,1
508,1,15.36,10416,1
508,1,34.99,10417,1
488,2,43.730000000000004,10418,1
415,4,182.73,10419,1
508,1,14.96,10420,1
508,1,11.77,10421,1
508,1,80.61,10422,1
168,3,104.07,10423,0
508,1,11.77,10424,1
451,4,73.82,10425,1
446,2,33.51,10426,1
138,5,159.25,10427,0
505,1,15.9,10428,1
200,4,85.27,10429,0
483,3,76.21,10430,1
508,1,61.97,10431,1
22,7,189.51,10432,0
508,2,19.740000000000002,10433,1
437,2,28.48,10434,1
508,1,41.1,10435,1
508,1,29.33,10436,1
508,1,6.77,10437,1
508,1,28.76,10438,1
508,1,53.99,10439,1
496,2,21.56,10440,1
508,1,5.99,10441,1
508,1,11.77,10442,1
267,2,83.52,10443,1
508,1,15.9,10444,1
508,1,42.3,10445,1
12,11,659.1800000000001,10446,0
52,8,156.96,10447,0
508,1,10.77,10448,1
508,1,13.99,10449,1
350,4,58.95,10450,1
476,3,143.76,10451,1
508,1,17.54,10452,1
508,1,38.77,10453,1
491,2,49.269999999999996,10454,1
261,8,718.78,10455,0
89,5,154.58999999999997,10456,0
508,1,9.77,10457,1
508,1,28.34,10458,1
508,1,6.79,10459,1
205,2,79.24,10460,0
453,5,210.86,10461,1
442,3,139.54999999999998,10462,1
506,1,42.89,10463,1
395,2,29.93,10464,1
364,2,27.21,10465,1
283,2,31.450000000000003,10466,1
508,1,11.97,10467,1
50,9,147.39000000000001,10468,0
149,5,218.25,10469,0
479,1,14.96,10470,1
85,7,348.92,10471,0
152,4,301.15,10472,0
70,5,331.55,10473,0
508,1,15.96,10474,1
27,8,299.48,10475,0
462,3,51.04,10476,1
508,1,14.37,10477,1
508,1,11.77,10478,1
43,2,59.94,10479,0
508,1,34.2,10480,1
155,4,300.29,10481,0
508,1,34.98,10482,1
508,1,87.43,10483,1
506,2,23.740000000000002,10484,1
508,1,38.77,10485,1
321,2,127.65,10486,1
429,4,136.01,10487,1
212,2,26.96,10488,0
158,2,83.29,10489,0
508,1,11.77,10490,1
508,1,11.77,10491,1
508,1,27.94,10492,1
383,3,75.4,10493,1
508,1,14.96,10494,1
3,3,84.28,10495,0
486,2,46.94,10496,1
481,2,43.29,10497,1
508,1,11.77,10498,1
131,6,235.56,10499,0
508,1,27.99,10500,1
258,2,39.84,10501,1
506,1,61.68,10502,1
508,1,14.37,10503,1
508,1,14.96,10504,1
508,1,11.77,10505,1
508,1,14.37,10506,1
487,2,82.0,10507,1
508,1,8.0,10508,1
508,1,6.79,10509,1
181,2,33.25,10510,0
508,2,30.92,10511,1
508,1,34.98,10512,1
246,3,40.25,10513,0
508,1,12.77,10514,1
107,7,278.3,10515,0
12,21,1256.38,10516,2
464,3,521.3199999999999,10517,1
189,6,238.81,10518,0
507,1,11.77,10519,1
257,2,30.85,10520,1
208,2,42.98,10521,0
507,1,17.9,10522,1
37,2,32.46,10523,0
307,3,59.44,10524,1
507,1,10.77,10525,1
24,4,54.900000000000006,10526,0
477,2,37.9,10527,1
422,2,63.14,10528,1
193,8,285.6,10529,0
205,5,257.79,10530,0
465,1,9.98,10531,1
507,1,24.99,10532,1
96,11,388.5,10533,0
220,2,24.689999999999998,10534,0
464,2,26.73,10535,1
224,8,288.09000000000003,10536,0
507,1,15.96,10537,1
507,1,25.93,10538,1
103,5,317.27,10539,0
507,1,29.56,10540,1
507,1,26.14,10541,1
105,2,28.39,10542,0
507,1,25.14,10543,1
101,9,314.38,10544,0
507,1,37.99,10545,1
72,9,182.6,10546,0
230,4,180.62,10547,0
468,2,24.98,10548,1
12,9,235.5,10549,0
187,15,1947.11,10550,2
234,4,44.75,10551,0
507,1,15.36,10552,1
507,1,27.99,10553,1
507,1,51.87,10554,1
507,1,29.13,10555,1
507,1,18.99,10556,1
507,1,19.28,10557,1
507,1,17.96,10558,1
507,1,32.99,10559,1
119,6,638.32,10560,0
507,1,15.36,10561,1
198,3,40.730000000000004,10562,0
494,1,43.99,10563,1
507,1,12.97,10564,1
325,4,145.7,10565,1
502,1,90.98,10566,1
253,4,194.51,10567,0
507,1,12.49,10568,1
507,1,10.77,10569,1
507,1,41.82,10570,1
507,1,72.62,10571,1
30,4,155.98,10572,0
507,1,38.9,10573,1
507,1,87.03,10574,1
507,1,56.88,10575,1
206,2,169.13,10576,0
507,1,45.52,10577,1
507,1,19.54,10578,1
96,2,29.98,10579,0
507,1,13.97,10580,1
43,4,67.61999999999999,10581,0
507,1,11.77,10582,1
507,1,29.74,10583,1
392,2,57.050000000000004,10584,1
507,1,34.36,10585,1
54,3,430.32000000000005,10586,0
332,3,56.31,10587,1
34,5,368.67,10588,0
445,2,22.54,10589,1
499,2,16.77,10590,1
450,4,512.64,10591,1
507,1,62.64,10592,1
507,1,28.74,10593,1
192,3,70.06,10594,0
507,1,71.05,10595,1
507,1,15.96,10596,1
507,1,9.98,10597,1
394,3,138.74,10598,1
507,1,13.97,10599,1
6,27,408.86,10600,0
23,3,45.95,10601,0
507,1,124.17,10602,1
118,15,1208.73,10603,0
507,1,7.78,10604,1
249,2,53.519999999999996,10605,0
261,12,434.07,10606,0
507,1,14.99,10607,1
507,1,38.1,10608,1
39,5,239.60999999999999,10609,0
507,1,9.97,10610,1
461,2,45.230000000000004,10611,1
507,1,13.97,10612,1
93,13,523.72,10613,0
507,1,41.92,10614,1
507,1,29.73,10615,1
507,1,13.97,10616,1
507,1,27.13,10617,1
507,1,50.47,10618,1
499,2,29.33,10619,1
58,2,97.29,10620,0
153,3,316.25,10621,0
209,5,650.22,10622,0
222,3,117.03,10623,0
507,1,11.77,10624,1
507,1,14.96,10625,1
26,3,56.38,10626,0
507,1,17.7,10627,1
87,3,54.79,10628,0
507,1,24.76,10629,1
261,5,96.22999999999999,10630,0
507,1,14.96,10631,1
507,1,15.36,10632,1
507,1,12.77,10633,1
357,3,100.34,10634,1
151,2,49.35,10635,0
507,1,14.37,10636,1
505,1,15.99,10637,1
507,1,23.54,10638,1
37,11,535.91,10639,0
201,5,171.84,10640,0
507,1,29.73,10641,1
507,1,19.97,10642,1
503,1,42.9,10643,1
290,6,333.52,10644,0
287,6,180.51,10645,0
507,1,15.99,10646,1
507,1,12.49,10647,1
507,1,9.77,10648,1
507,1,24.99,10649,1
99,3,93.36,10650,0
462,2,36.08,10651,1
311,4,131.69,10652,1
507,1,28.68,10653,1
30,11,339.58,10654,0
265,3,38.019999999999996,10655,0
507,1,49.31,10656,1
507,1,27.94,10657,1
507,1,44.09,10658,1
507,1,11.77,10659,1
507,1,28.73,10660,1
169,5,87.78999999999999,10661,0
202,3,81.74,10662,0
507,1,26.99,10663,1
507,1,28.74,10665,1
475,2,96.66999999999999,10666,1
507,1,24.99,10667,1
492,2,27.740000000000002,10668,1
496,1,3.99,10669,1
507,1,20.99,10670,1
14,6,102.26,10671,0
507,1,11.97,10672,1
502,1,9.77,10673,1
507,1,14.99,10674,1
507,1,14.37,10675,1
507,1,28.67,10676,1
507,1,59.31,10677,1
9,8,251.6,10678,0
507,1,33.44,10679,1
507,1,26.99,10680,1
507,1,14.9,10681,1
507,1,15.36,10682,1
507,1,47.72,10683,1
507,1,33.76,10684,1
507,1,4.79,10685,1
459,2,76.61,10686,1
163,2,57.72,10687,0
465,2,43.11,10688,1
74,4,136.2,10689,0
507,1,14.79,10690,1
330,2,72.86,10691,1
49,7,158.8,10692,0
507,1,23.74,10693,1
330,2,68.64,10694,1
424,2,107.0,10695,1
258,2,59.260000000000005,10696,1
507,1,14.37,10697,1
137,2,52.959999999999994,10698,0
221,7,306.5,10699,0
507,1,10.97,10700,1
507,1,12.49,10701,1
68,4,89.18,10702,0
22,19,1235.99,10703,2
507,1,12.97,10704,1
489,4,286.48,10705,1
507,1,43.49,10706,1
507,1,15.96,10707,1
507,1,59.65,10708,1
507,1,44.96,10709,1
366,2,68.31,10710,1
507,1,41.3,10711,1
205,2,45.620000000000005,10712,0
184,4,84.28999999999999,10713,0
507,1,26.73,10714,1
507,1,15.36,10715,1
507,1,57.18,10716,1
507,1,41.77,10717,1
507,1,51.47,10718,1
62,7,476.01,10719,0
185,7,186.65,10720,0
378,5,187.63,10721,1
507,1,17.99,10722,1
507,1,121.92,10723,1
507,1,36.99,10724,1
507,1,52.52,10725,1
507,2,22.54,10726,1
434,3,192.41,10727,1
507,1,13.97,10728,1
507,1,11.77,10729,1
507,1,45.68,10730,1
507,1,28.93,10731,1
507,1,7.78,10732,1
490,3,100.57,10733,1
